Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	125624	0.000369374775486	0.000776750364271	0.000799211359465	0.00037068294139
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	2617854	0.000376893707098	0.00119618947302	0.000803495693966	0.000542449448558
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194654	0.000137866552453	0.000334116941203	0.000238345069606	0.00019559676584
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	1135084	0.000366976198629	0.00384657876376	0.0027597636002	0.00125967120579
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,	847228	0.00318399120602	0.00492059022583	0.00621172356066	0.00327353327797
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,	224813	0.000933637694792	0.000587447875528	0.00691882798285	0.000234457610369
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193709	0.000194315583732	0.000384993948688	0.000269879344408	0.000279337677202
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4451899	0.000439451963976	0.000622321421059	0.00111444098673	0.00041889393515
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	340761	0.00719126939602	0.0143469639623	0.0132381156105	0.00977649271674
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	189924	0.00251255601351	0.00587582556012	0.00632004169569	0.00394581070587
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4356065	0.000245327524312	0.00138469894309	0.000584215748712	0.000695869400763
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	179637	0.000671150354814	0.00138480896122	0.00172313158068	0.00064677102901
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4364405	0.000566956254623	0.00355521337028	0.00154526590739	0.00113096271238
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,	4454586	0.000313228918777	0.000305744589586	0.000436966567397	0.00026661278965
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	189292	9.71178864394e-05	0.00140939554121	0.000505071861331	0.000346496790439
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	193477	0.00225872154404	0.00344520595394	0.00503276846616	0.00213987011442
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4281639	0.000382675831006	0.000657570566706	0.000607421911516	0.000378252014595
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194415	0.00141149359034	0.00179574593983	0.00277896951357	0.00139329864927
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	4324964	0.00470835871557	0.00712862606114	0.0116266085775	0.0050422253972
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	345176	0.000166811912894	0.000328698586769	0.000400913308021	0.000221615099264
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	1944498	0.000415204175572	0.000705276729955	0.000543039054569	0.000458361345251
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	182886	0.000221711272436	0.00039644014243	0.000394338824636	0.000278389240783
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	184394	0.000148899174006	0.00110823617822	0.000310462057126	0.000305529399309
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,	3629859	0.00048338120295	0.00100474334902	0.00170607320601	0.000675433559335
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	186321	0.000258756350106	0.00245793941346	0.000774157584976	0.000729024387903
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	195674	0.00216145210788	0.00214962919344	0.00529915586648	0.00192947593154
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	183048	0.000146386869772	0.000215380759625	0.00047450189797	0.000155365734363
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	175698	0.000388408693129	0.00154218429283	0.00109144616854	0.000650092018702
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	190913	0.000406005041481	0.000672243533884	0.000793164248444	0.00042410145022
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	196982	0.00196625854774	0.00300248136739	0.00368823849514	0.0022203889539
